"Thu May  8 12:31:09 2014","players/mizan/opl/beasties/easy/neocon-blocker#5182","8","Rump","players/mizan/opl/CELLS/C1191"
"Thu May  8 12:31:29 2014","players/mizan/opl/beasties/easy/giraffe#5177","7","Rump","players/mizan/opl/CELLS/C1191"
"Thu May  8 12:33:47 2014","players/mizan/opl/beasties/easy/cobold#5235","18","Rump","players/mizan/opl/CELLS/C467"
"Thu May  8 12:34:33 2014","players/mizan/opl/beasties/easy/cobold#5283","7","Rump","players/mizan/opl/CELLS/C346"
"Thu May  8 12:34:57 2014","players/mizan/opl/beasties/easy/gundroid#5273","20","Rump","players/mizan/opl/CELLS/C346"
"Thu May  8 12:35:47 2014","players/mizan/opl/beasties/easy/cobold#5279","24","Rump","players/mizan/opl/CELLS/C346"
"Thu May  8 12:36:01 2014","players/mizan/opl/beasties/easy/cobold#5276","31","Rump","players/mizan/opl/CELLS/C346"
"Thu May  8 12:36:45 2014","players/mizan/opl/beasties/easy/giraffe#5268","10","Rump","players/mizan/opl/CELLS/C346"
"Thu May  8 12:37:47 2014","players/mizan/opl/beasties/easy/neocon-blocker#5271","16","Rump","players/mizan/opl/CELLS/C346"
"Thu May  8 12:38:19 2014","players/mizan/opl/beasties/easy/giraffe#5291","11","Rump","players/mizan/opl/CELLS/C345"
"Thu May  8 12:39:27 2014","players/mizan/opl/beasties/easy/neocon-blocker#5313","12","Rump","players/mizan/opl/CELLS/C345"
"Thu May  8 12:39:33 2014","players/mizan/opl/beasties/easy/gundroid#5294","25","Rump","players/mizan/opl/CELLS/C225"
"Thu May  8 12:39:49 2014","players/mizan/opl/beasties/easy/cobold#5299","7","Rump","players/mizan/opl/CELLS/C225"
"Thu May  8 12:40:01 2014","players/mizan/opl/beasties/easy/cobold#5297","13","Rump","players/mizan/opl/CELLS/C225"
"Thu May  8 12:40:35 2014","players/mizan/opl/beasties/easy/giraffe#5326","9","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:40:49 2014","players/mizan/opl/beasties/easy/cobold#5321","18","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:41:43 2014","players/mizan/opl/beasties/easy/neocon-blocker#5324","8","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:41:55 2014","players/mizan/opl/beasties/easy/neocon-blocker#5319","5","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:48:47 2014","players/mizan/opl/environs/autocannon#5329","183","Rump","players/mizan/opl/CELLS/C345"
"Thu May  8 12:49:23 2014","players/mizan/opl/beasties/medium/hydra-blocker#5431","10","Rump","players/mizan/opl/CELLS/C705"
"Thu May  8 12:50:31 2014","players/mizan/opl/beasties/medium/gundroid_hard#5404","42","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:50:47 2014","players/mizan/opl/beasties/easy/cobold#5407","7","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:51:03 2014","players/mizan/opl/beasties/easy/cobold#5412","15","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:51:15 2014","players/mizan/opl/beasties/easy/cobold#5410","21","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 12:53:33 2014","players/mizan/opl/beasties/medium/gundroid_hard#5416","52","Rump","players/mizan/opl/CELLS/C585"
"Thu May  8 12:53:45 2014","players/mizan/opl/beasties/easy/cobold#5425","5","Rump","players/mizan/opl/CELLS/C585"
"Thu May  8 12:53:57 2014","players/mizan/opl/beasties/easy/cobold#5419","11","Rump","players/mizan/opl/CELLS/C585"
"Thu May  8 12:54:59 2014","players/mizan/opl/beasties/easy/cobold#5422","18","Rump","players/mizan/opl/CELLS/C465"
"Thu May  8 13:03:49 2014","players/mizan/opl/environs/poop-volcano#5527","7","Rump","players/mizan/opl/CELLS/C1185"
"Thu May  8 13:04:37 2014","players/mizan/opl/beasties/fungus/big_bunny#5543","10","Rump","players/mizan/opl/CELLS/C1306"
"Thu May  8 13:05:37 2014","players/mizan/opl/beasties/fungus/big_bunny#5548","14","Rump","players/mizan/opl/CELLS/C1544"
"Thu May  8 13:06:11 2014","players/mizan/opl/beasties/easy/cobold#5561","16","Rump","players/mizan/opl/CELLS/C1544"
"Thu May  8 13:06:59 2014","players/mizan/opl/beasties/medium/hydra-blocker#5624","11","Rump","players/mizan/opl/CELLS/C1543"
"Thu May  8 13:07:03 2014","players/mizan/opl/beasties/easy/gundroid#5564","23","Rump","players/mizan/opl/CELLS/C1544"
"Thu May  8 13:07:17 2014","players/mizan/opl/beasties/easy/cobold#5567","6","Rump","players/mizan/opl/CELLS/C1544"
"Thu May  8 13:07:35 2014","players/mizan/opl/beasties/easy/cobold#5571","4","Rump","players/mizan/opl/CELLS/C1545"
"Thu May  8 13:08:17 2014","players/mizan/opl/beasties/easy/giraffe#5629","8","Rump","players/mizan/opl/CELLS/C1423"
"Thu May  8 13:08:49 2014","players/mizan/opl/beasties/easy/giraffe#5626","8","Rump","players/mizan/opl/CELLS/C1423"
"Thu May  8 13:10:15 2014","players/mizan/opl/environs/poop-volcano#5632","16","Rump","players/mizan/opl/CELLS/C1423"
"Thu May  8 13:10:29 2014","players/mizan/opl/beasties/easy/cobold#5653","5","Rump","players/mizan/opl/CELLS/C1303"
"Thu May  8 13:11:17 2014","players/mizan/opl/beasties/medium/soldier#5722","3","Rump","players/mizan/opl/CELLS/C1183"
"Thu May  8 13:11:27 2014","players/mizan/opl/beasties/medium/soldier#5711","7","Rump","players/mizan/opl/CELLS/C1423"
"Thu May  8 13:11:33 2014","players/mizan/opl/beasties/medium/guard_turkey#5717","1","Rump","players/mizan/opl/CELLS/C1183"
"Thu May  8 13:13:07 2014","players/mizan/opl/beasties/medium/soldier#5752","3","Rump","players/mizan/opl/CELLS/C1063"
"Thu May  8 13:13:15 2014","players/mizan/opl/beasties/medium/hydra#5750","1","Rump","players/mizan/opl/CELLS/C1063"
"Thu May  8 13:13:27 2014","players/mizan/opl/beasties/medium/lectroid#5757","3","Rump","players/mizan/opl/CELLS/C1063"
"Thu May  8 13:13:49 2014","players/mizan/opl/beasties/hard/domokun#5811","4","Rump","players/mizan/opl/CELLS/C943"
"Thu May  8 13:14:05 2014","players/mizan/opl/beasties/hard/goldhard#5801","1","Rump","players/mizan/opl/CELLS/C943"
"Thu May  8 13:15:35 2014","players/mizan/opl/beasties/medium/guard_turkey#5827","27","Rump","players/mizan/opl/CELLS/C703"
"Thu May  8 13:16:39 2014","players/mizan/opl/beasties/medium/lectroid#5755","16","Rump","players/mizan/opl/CELLS/C1062"
"Thu May  8 13:16:47 2014","players/mizan/opl/beasties/hard/postal_worker#5748","16","Rump","players/mizan/opl/CELLS/C1182"
"Thu May  8 13:17:19 2014","players/mizan/opl/beasties/medium/hydra-blocker#5777","8","Rump","players/mizan/opl/CELLS/C942"
"Thu May  8 13:17:39 2014","players/mizan/opl/beasties/medium/gundroid_hard#5782","14","Rump","players/mizan/opl/CELLS/C1062"
"Thu May  8 13:17:47 2014","players/mizan/opl/beasties/hard/weasel#5798","22","Rump","players/mizan/opl/CELLS/C1062"
"Thu May  8 13:17:57 2014","players/mizan/opl/beasties/easy/cobold#5787","8","Rump","players/mizan/opl/CELLS/C1062"
"Thu May  8 13:18:01 2014","players/mizan/opl/beasties/easy/cobold#5785","10","Rump","players/mizan/opl/CELLS/C1062"
"Thu May  8 13:18:59 2014","players/mizan/opl/beasties/easy/cobold#5790","4","Rump","players/mizan/opl/CELLS/C1063"
"Thu May  8 13:19:11 2014","players/mizan/opl/beasties/medium/karate_normal_man#5780","2","Rump","players/mizan/opl/CELLS/C943"
"Thu May  8 13:19:41 2014","players/mizan/opl/beasties/medium/soldier#5837","27","Rump","players/mizan/opl/CELLS/C822"
"Thu May  8 13:19:53 2014","players/mizan/opl/beasties/medium/goblin#5823","13","Rump","players/mizan/opl/CELLS/C822"
"Thu May  8 13:20:01 2014","players/mizan/opl/beasties/medium/soldier#5820","17","Rump","players/mizan/opl/CELLS/C822"
"Thu May  8 13:20:13 2014","players/mizan/opl/beasties/medium/hydra#5825","12","Rump","players/mizan/opl/CELLS/C823"
"Thu May  8 13:20:19 2014","players/mizan/opl/beasties/hard/fusion_octotron#5727","23","Rump","players/mizan/opl/CELLS/C583"
"Thu May  8 13:20:27 2014","players/mizan/opl/beasties/easy/cobold#5739","3","Rump","players/mizan/opl/CELLS/C583"
"Thu May  8 13:20:29 2014","players/mizan/opl/beasties/easy/cobold#5736","4","Rump","players/mizan/opl/CELLS/C583"
"Thu May  8 13:20:35 2014","players/mizan/opl/beasties/easy/cobold#5732","7","Rump","players/mizan/opl/CELLS/C583"
"Thu May  8 13:21:05 2014","players/mizan/opl/beasties/easy/cobold#5728","22","Rump","players/mizan/opl/CELLS/C583"
"Thu May  8 13:22:59 2014","players/mizan/opl/beasties/medium/goblin#5846","5","Rump","players/mizan/opl/CELLS/C582"
"Thu May  8 13:23:11 2014","players/mizan/opl/beasties/medium/sheep#5834","36","Rump","players/mizan/opl/CELLS/C702"
"Thu May  8 13:24:57 2014","players/mizan/opl/beasties/hard/postal_worker#5709","26","Rump","players/mizan/opl/CELLS/C941"
"Thu May  8 13:25:15 2014","players/mizan/opl/beasties/hard/narci#5806","15","Rump","players/mizan/opl/CELLS/C699"
"Thu May  8 13:26:11 2014","players/mizan/opl/environs/autocannon#5929","2","Rump","players/mizan/opl/CELLS/C1060"
"Thu May  8 13:28:03 2014","players/mizan/opl/beasties/easy/gundroid#6184","3","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:28:07 2014","players/mizan/opl/beasties/easy/gundroid#6174","5","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:28:11 2014","players/mizan/opl/beasties/easy/gundroid#6166","7","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:28:19 2014","players/mizan/opl/beasties/easy/cobold#6177","5","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:28:25 2014","players/mizan/opl/beasties/easy/cobold#6171","6","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:28:33 2014","players/mizan/opl/beasties/easy/cobold#6169","10","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:28:51 2014","players/mizan/opl/beasties/easy/giraffe#6152","5","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:29:09 2014","players/mizan/opl/beasties/easy/gundroid#6155","10","Rump","players/mizan/opl/CELLS/C217"
"Thu May  8 13:29:17 2014","players/mizan/opl/beasties/easy/cobold#6179","3","Rump","players/mizan/opl/CELLS/C217"
"Thu May  8 13:29:23 2014","players/mizan/opl/beasties/easy/cobold#6191","6","Rump","players/mizan/opl/CELLS/C217"
"Thu May  8 13:29:27 2014","players/mizan/opl/beasties/easy/cobold#6162","8","Rump","players/mizan/opl/CELLS/C217"
"Thu May  8 13:29:41 2014","players/mizan/opl/beasties/easy/neocon-blocker#6150","4","Rump","players/mizan/opl/CELLS/C217"
"Thu May  8 13:29:49 2014","players/mizan/opl/beasties/easy/cobold#6158","2","Rump","players/mizan/opl/CELLS/C218"
"Thu May  8 13:29:57 2014","players/mizan/opl/beasties/easy/cobold#6187","1","Rump","players/mizan/opl/CELLS/C338"
"Thu May  8 13:30:51 2014","players/mizan/opl/beasties/medium/beano-agent#6257","5","Rump","players/mizan/opl/CELLS/C216"
"Thu May  8 13:31:49 2014","players/mizan/opl/beasties/medium/guard_turkey#6245","1","Rump","players/mizan/opl/CELLS/C456"
"Thu May  8 13:32:11 2014","players/mizan/opl/beasties/medium/hydra#6250","7","Rump","players/mizan/opl/CELLS/C576"
"Thu May  8 13:32:51 2014","players/mizan/opl/beasties/medium/goblin#6255","10","Rump","players/mizan/opl/CELLS/C456"
"Thu May  8 13:33:09 2014","players/mizan/opl/beasties/medium/goblin#6235","9","Rump","players/mizan/opl/CELLS/C696"
"Thu May  8 13:33:21 2014","players/mizan/opl/beasties/easy/cobold#6263","5","Rump","players/mizan/opl/CELLS/C696"
"Thu May  8 13:33:43 2014","players/mizan/opl/beasties/easy/cobold#6260","16","Rump","players/mizan/opl/CELLS/C696"
"Thu May  8 13:34:27 2014","players/mizan/opl/beasties/medium/soldier#6277","14","Rump","players/mizan/opl/CELLS/C454"
"Thu May  8 13:34:43 2014","players/mizan/opl/beasties/medium/guard_turkey#6196","30","Rump","players/mizan/opl/CELLS/C455"
"Thu May  8 13:35:18 2014","players/mizan/opl/beasties/medium/beano-agent#6252","10","Rump","players/mizan/opl/CELLS/C574"
"Thu May  8 13:35:32 2014","players/mizan/opl/beasties/easy/goliathbeano#6349","11","Rump","players/mizan/opl/CELLS/C574"
"Thu May  8 13:38:36 2014","players/mizan/opl/beasties/medium/soldier#6279","13","Rump","players/mizan/opl/CELLS/C336"
"Thu May  8 14:35:14 2014","players/mizan/opl/beasties/easy/cobold#6274","4","Rump","players/mizan/opl/CELLS/C697"
"Thu May  8 14:35:30 2014","players/mizan/opl/beasties/easy/giraffe#6269","3","Rump","players/mizan/opl/CELLS/C697"
"Thu May  8 14:35:34 2014","players/mizan/opl/beasties/easy/giraffe#6266","1","Rump","players/mizan/opl/CELLS/C697"
"Thu May  8 14:35:42 2014","players/mizan/opl/beasties/easy/neocon-blocker#6272","2","Rump","players/mizan/opl/CELLS/C697"
"Thu May  8 14:36:14 2014","players/mizan/opl/environs/autocannon#7351","1","Rump","players/mizan/opl/CELLS/C937"
"Thu May  8 14:36:24 2014","players/mizan/opl/beasties/easy/cobold#7375","2","Rump","players/mizan/opl/CELLS/C1057"
"Thu May  8 14:36:48 2014","players/mizan/opl/beasties/easy/giraffe#7372","2","Rump","players/mizan/opl/CELLS/C1057"
"Thu May  8 14:36:50 2014","players/mizan/opl/beasties/easy/gundroid#7362","10","Rump","players/mizan/opl/CELLS/C937"
"Thu May  8 14:36:56 2014","players/mizan/opl/beasties/easy/cobold#7365","2","Rump","players/mizan/opl/CELLS/C937"
"Thu May  8 14:37:22 2014","players/mizan/opl/beasties/easy/cobold#7368","11","Rump","players/mizan/opl/CELLS/C817"
"Thu May  8 14:38:38 2014","players/mizan/opl/beasties/easy/cobold#7359","7","Rump","players/mizan/opl/CELLS/C1056"
"Thu May  8 14:38:50 2014","players/mizan/opl/beasties/easy/cobold#7352","13","Rump","players/mizan/opl/CELLS/C1056"
"Thu May  8 14:39:02 2014","players/mizan/opl/beasties/easy/giraffe#7356","1","Rump","players/mizan/opl/CELLS/C1056"
"Thu May  8 14:39:42 2014","players/mizan/opl/beasties/medium/guard_turkey#7381","4","Rump","players/mizan/opl/CELLS/C1416"
"Thu May  8 14:39:52 2014","players/mizan/opl/beasties/medium/goblin#7416","6","Rump","players/mizan/opl/CELLS/C1416"
"Thu May  8 14:39:56 2014","players/mizan/opl/beasties/medium/soldier#7413","4","Rump","players/mizan/opl/CELLS/C1536"
"Thu May  8 14:40:04 2014","players/mizan/opl/beasties/medium/beano-agent#7418","2","Rump","players/mizan/opl/CELLS/C1537"
"Thu May  8 14:41:40 2014","players/mizan/opl/beasties/easy/giraffe#7456","1","Rump","players/mizan/opl/CELLS/C1539"
"Thu May  8 14:41:50 2014","players/mizan/opl/beasties/easy/giraffe#7453","3","Rump","players/mizan/opl/CELLS/C1539"
"Thu May  8 14:42:02 2014","players/mizan/opl/environs/autocannon#7470","3","Rump","players/mizan/opl/CELLS/C1419"
"Thu May  8 14:42:26 2014","players/mizan/opl/beasties/easy/gundroid#7445","6","Rump","players/mizan/opl/CELLS/C1538"
"Thu May  8 14:42:38 2014","players/mizan/opl/beasties/easy/cobold#7448","5","Rump","players/mizan/opl/CELLS/C1538"
"Thu May  8 14:42:54 2014","players/mizan/opl/beasties/easy/cobold#7450","4","Rump","players/mizan/opl/CELLS/C1539"
"Thu May  8 14:43:14 2014","players/mizan/opl/beasties/easy/cobold#7427","6","Rump","players/mizan/opl/CELLS/C1657"
"Thu May  8 14:43:26 2014","players/mizan/opl/beasties/easy/neocon-blocker#7435","4","Rump","players/mizan/opl/CELLS/C1657"
"Thu May  8 14:43:42 2014","players/mizan/opl/beasties/easy/neocon-blocker#7433","4","Rump","players/mizan/opl/CELLS/C1657"
"Thu May  8 14:43:54 2014","players/mizan/opl/beasties/easy/neocon-blocker#7431","5","Rump","players/mizan/opl/CELLS/C1657"
"Thu May  8 14:44:26 2014","players/mizan/opl/environs/poop-volcano#7437","5","Rump","players/mizan/opl/CELLS/C1777"
"Thu May  8 14:44:44 2014","players/mizan/opl/beasties/easy/neocon-blocker#7504","2","Rump","players/mizan/opl/CELLS/C1777"
"Thu May  8 14:44:52 2014","players/mizan/opl/beasties/easy/neocon-blocker#7492","3","Rump","players/mizan/opl/CELLS/C1777"
"Thu May  8 14:45:02 2014","players/mizan/opl/beasties/easy/neocon-blocker#7482","4","Rump","players/mizan/opl/CELLS/C1777"
"Thu May  8 14:45:12 2014","players/mizan/opl/beasties/easy/gundroid#7484","16","Rump","players/mizan/opl/CELLS/C1776"
"Thu May  8 14:45:14 2014","players/mizan/opl/beasties/easy/gundroid#7494","15","Rump","players/mizan/opl/CELLS/C1776"
"Thu May  8 14:45:44 2014","players/mizan/opl/beasties/easy/cobold#7500","14","Rump","players/mizan/opl/CELLS/C1776"
"Thu May  8 14:46:10 2014","players/mizan/opl/beasties/easy/cobold#7489","28","Rump","players/mizan/opl/CELLS/C1776"
"Thu May  8 14:46:22 2014","players/mizan/opl/beasties/easy/cobold#7487","34","Rump","players/mizan/opl/CELLS/C1776"
"Thu May  8 14:46:44 2014","players/mizan/opl/beasties/easy/cobold#7497","6","Rump","players/mizan/opl/CELLS/C1777"
"Thu May  8 14:47:04 2014","players/mizan/opl/beasties/easy/giraffe#7583","2","Rump","players/mizan/opl/CELLS/C2017"
"Thu May  8 14:47:26 2014","players/mizan/opl/beasties/easy/neocon-blocker#7581","10","Rump","players/mizan/opl/CELLS/C2017"
"Thu May  8 14:48:30 2014","players/mizan/opl/beasties/easy/gold#7615","1","Rump","players/mizan/opl/CELLS/C2258"
"Thu May  8 14:49:04 2014","players/mizan/opl/beasties/easy/gundroid#7629","4","Rump","players/mizan/opl/CELLS/C2497"
"Thu May  8 14:49:28 2014","players/mizan/opl/beasties/easy/cobold#7632","11","Rump","players/mizan/opl/CELLS/C2497"
"Thu May  8 14:49:40 2014","players/mizan/opl/beasties/easy/neocon-blocker#7640","1","Rump","players/mizan/opl/CELLS/C2497"
"Thu May  8 14:49:50 2014","players/mizan/opl/beasties/easy/neocon-blocker#7638","4","Rump","players/mizan/opl/CELLS/C2497"
"Thu May  8 14:50:56 2014","players/mizan/opl/beasties/easy/neocon-blocker#7617","32","Rump","players/mizan/opl/CELLS/C2497"
"Thu May  8 14:51:00 2014","players/mizan/opl/beasties/easy/gundroid#7619","10","Rump","players/mizan/opl/CELLS/C2496"
"Thu May  8 14:51:10 2014","players/mizan/opl/beasties/easy/cobold#7622","4","Rump","players/mizan/opl/CELLS/C2496"
"Thu May  8 14:51:18 2014","players/mizan/opl/beasties/easy/cobold#7625","2","Rump","players/mizan/opl/CELLS/C2497"
"Thu May  8 14:51:28 2014","players/mizan/opl/beasties/easy/cobold#7635","3","Rump","players/mizan/opl/CELLS/C2498"
"Thu May  8 14:52:40 2014","players/mizan/opl/environs/poop-volcano#7688","1","Rump","players/mizan/opl/CELLS/C2023"
"Thu May  8 14:55:22 2014","players/mizan/opl/beasties/easy/gundroid#7702","5","Rump","players/mizan/opl/CELLS/C1906"
"Thu May  8 14:55:32 2014","players/mizan/opl/beasties/easy/cobold#7708","4","Rump","players/mizan/opl/CELLS/C1906"
"Thu May  8 14:55:48 2014","players/mizan/opl/beasties/easy/cobold#7705","12","Rump","players/mizan/opl/CELLS/C1906"
"Thu May  8 14:56:00 2014","players/mizan/opl/beasties/easy/neocon-blocker#7713","1","Rump","players/mizan/opl/CELLS/C1906"
"Thu May  8 14:56:24 2014","players/mizan/opl/beasties/easy/giraffe#7715","17","Rump","players/mizan/opl/CELLS/C1906"
"Thu May  8 14:57:12 2014","players/mizan/opl/beasties/medium/guard_turkey#7727","10","Rump","players/mizan/opl/CELLS/C1786"
"Thu May  8 14:57:44 2014","players/mizan/opl/beasties/easy/gundroid#7692","14","Rump","players/mizan/opl/CELLS/C1786"
"Thu May  8 14:57:48 2014","players/mizan/opl/beasties/easy/cobold#7698","1","Rump","players/mizan/opl/CELLS/C1786"
"Thu May  8 14:57:52 2014","players/mizan/opl/beasties/easy/cobold#7695","3","Rump","players/mizan/opl/CELLS/C1786"
"Thu May  8 14:58:02 2014","players/mizan/opl/beasties/medium/beano-agent#7732","8","Rump","players/mizan/opl/CELLS/C1785"
"Thu May  8 14:58:34 2014","players/mizan/opl/beasties/medium/beano-agent#7735","9","Rump","players/mizan/opl/CELLS/C1785"
"Thu May  8 14:58:50 2014","players/mizan/opl/beasties/rare/li-mao-ching#7721","4","Rump","players/mizan/opl/CELLS/C1785"
"Thu May  8 14:59:26 2014","players/mizan/opl/beasties/medium/goblin#7724","11","Rump","players/mizan/opl/CELLS/C1786"
"Thu May  8 14:59:32 2014","players/mizan/opl/beasties/medium/hydra#7738","15","Rump","players/mizan/opl/CELLS/C1786"
"Thu May  8 15:00:00 2014","players/mizan/opl/beasties/easy/cobold#7818","4","Rump","players/mizan/opl/CELLS/C2028"
"Thu May  8 15:00:50 2014","players/mizan/opl/environs/poop-volcano#7719","13","Rump","players/mizan/opl/CELLS/C1668"
"Thu May  8 15:01:04 2014","players/mizan/opl/beasties/hard/fusion_octotron#7855","2","Rump","players/mizan/opl/CELLS/C1549"
"Thu May  8 15:01:12 2014","players/mizan/opl/beasties/easy/cobold#7856","3","Rump","players/mizan/opl/CELLS/C1549"
"Thu May  8 15:01:26 2014","players/mizan/opl/beasties/easy/cobold#7859","10","Rump","players/mizan/opl/CELLS/C1549"
"Thu May  8 15:01:54 2014","players/mizan/opl/beasties/easy/neocon#7853","3","Rump","players/mizan/opl/CELLS/C1549"
"Thu May  8 15:02:10 2014","players/mizan/opl/beasties/easy/cobold#7865","3","Rump","players/mizan/opl/CELLS/C1669"
"Thu May  8 15:02:14 2014","players/mizan/opl/beasties/easy/cobold#7862","5","Rump","players/mizan/opl/CELLS/C1669"
"Thu May  8 15:03:02 2014","players/mizan/opl/beasties/easy/cobold#7883","15","Rump","players/mizan/opl/CELLS/C1670"
"Thu May  8 15:03:12 2014","players/mizan/opl/beasties/easy/gundroid#7870","20","Rump","players/mizan/opl/CELLS/C1670"
"Thu May  8 15:03:18 2014","players/mizan/opl/beasties/easy/giraffe#7885","1","Rump","players/mizan/opl/CELLS/C1670"
"Thu May  8 15:03:26 2014","players/mizan/opl/beasties/easy/neocon-blocker#7881","2","Rump","players/mizan/opl/CELLS/C1670"
"Thu May  8 15:03:38 2014","players/mizan/opl/beasties/easy/cobold#7876","4","Rump","players/mizan/opl/CELLS/C1671"
"Thu May  8 15:03:44 2014","players/mizan/opl/beasties/easy/cobold#7873","7","Rump","players/mizan/opl/CELLS/C1671"
"Thu May  8 15:04:06 2014","players/mizan/opl/beasties/easy/gonk#7849","2","Rump","players/mizan/opl/CELLS/C1671"
"Thu May  8 15:06:14 2014","players/mizan/opl/environs/poop-volcano#7970","7","Rump","players/mizan/opl/CELLS/C1673"
"Thu May  8 15:06:48 2014","players/mizan/opl/beasties/fungus/potato#7948","3","Rump","players/mizan/opl/CELLS/C1794"
"Thu May  8 15:08:14 2014","players/mizan/opl/beasties/easy/cobold#8103","2","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:08:20 2014","players/mizan/opl/beasties/easy/gundroid#8094","5","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:08:36 2014","players/mizan/opl/beasties/easy/gundroid#8080","13","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:08:48 2014","players/mizan/opl/beasties/easy/cobold#8091","19","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:09:02 2014","players/mizan/opl/beasties/easy/cobold#8099","20","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:09:26 2014","players/mizan/opl/beasties/easy/cobold#8083","24","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:09:34 2014","players/mizan/opl/beasties/easy/cobold#8077","42","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:10:06 2014","players/mizan/opl/beasties/easy/cobold#8086","2","Rump","players/mizan/opl/CELLS/C2036"
"Thu May  8 15:10:52 2014","players/mizan/opl/beasties/easy/cobold#8097","12","Rump","players/mizan/opl/CELLS/C2155"
"Thu May  8 15:11:54 2014","players/mizan/opl/environs/poop-volcano#8179","0","Rump","players/mizan/opl/CELLS/C2272"
"Thu May  8 15:12:12 2014","players/mizan/opl/beasties/fungus/potato#8173","2","Rump","players/mizan/opl/CELLS/C2153"
"Thu May  8 15:12:26 2014","players/mizan/opl/beasties/fungus/big_bunny#8177","8","Rump","players/mizan/opl/CELLS/C2153"
"Thu May  8 15:13:58 2014","players/mizan/opl/environs/autocannon#8140","26","Rump","players/mizan/opl/CELLS/C2274"
"Thu May  8 15:18:28 2014","players/mizan/opl/beasties/easy/giraffe#8116","2","Rump","players/mizan/opl/CELLS/C2276"
"Thu May  8 15:18:40 2014","players/mizan/opl/beasties/easy/neocon-blocker#8119","4","Rump","players/mizan/opl/CELLS/C2276"
"Thu May  8 15:18:44 2014","players/mizan/opl/beasties/easy/gundroid#8105","13","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:18:52 2014","players/mizan/opl/beasties/easy/cobold#8112","3","Rump","players/mizan/opl/CELLS/C2156"
"Thu May  8 15:19:08 2014","players/mizan/opl/beasties/easy/cobold#8108","6","Rump","players/mizan/opl/CELLS/C2155"
"Thu May  8 15:23:16 2014","players/mizan/opl/beasties/easy/neocon#8402","2","Rump","players/mizan/opl/CELLS/C2278"
"Thu May  8 15:23:20 2014","players/mizan/opl/beasties/easy/zombie#8400","3","Rump","players/mizan/opl/CELLS/C2278"
"Thu May  8 15:23:38 2014","players/mizan/opl/beasties/easy/gundroid#8433","2","Rump","players/mizan/opl/CELLS/C2518"
"Thu May  8 15:23:42 2014","players/mizan/opl/beasties/easy/cobold#8425","4","Rump","players/mizan/opl/CELLS/C2518"
"Thu May  8 15:23:50 2014","players/mizan/opl/beasties/easy/cobold#8440","5","Rump","players/mizan/opl/CELLS/C2518"
"Thu May  8 15:24:02 2014","players/mizan/opl/beasties/easy/cobold#8436","11","Rump","players/mizan/opl/CELLS/C2518"
"Thu May  8 15:24:24 2014","players/mizan/opl/beasties/easy/giraffe#8430","1","Rump","players/mizan/opl/CELLS/C2518"
"Thu May  8 15:24:36 2014","players/mizan/opl/beasties/easy/neocon-blocker#8428","3","Rump","players/mizan/opl/CELLS/C2518"
"Thu May  8 15:25:04 2014","players/mizan/opl/beasties/easy/gundroid#8413","6","Rump","players/mizan/opl/CELLS/C2517"
"Thu May  8 15:25:08 2014","players/mizan/opl/beasties/easy/cobold#8420","1","Rump","players/mizan/opl/CELLS/C2517"
"Thu May  8 15:25:16 2014","players/mizan/opl/beasties/easy/cobold#8416","2","Rump","players/mizan/opl/CELLS/C2518"
"Thu May  8 15:25:34 2014","players/mizan/opl/beasties/easy/giraffe#8469","3","Rump","players/mizan/opl/CELLS/C2515"
"Thu May  8 15:25:44 2014","players/mizan/opl/beasties/easy/cobold#8501","5","Rump","players/mizan/opl/CELLS/C2515"
"Thu May  8 15:26:12 2014","players/mizan/opl/beasties/easy/neocon-blocker#8508","3","Rump","players/mizan/opl/CELLS/C2515"
"Thu May  8 15:26:26 2014","players/mizan/opl/beasties/easy/neocon-blocker#8499","4","Rump","players/mizan/opl/CELLS/C2515"
"Thu May  8 15:26:52 2014","players/mizan/opl/beasties/easy/giraffe#8505","1","Rump","players/mizan/opl/CELLS/C2515"
